feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,feature_16,feature_17,feature_18,feature_19,feature_20,feature_21,feature_22,feature_23,feature_24,feature_25,feature_26,feature_27,feature_28,feature_29,feature_30,feature_31,feature_32,feature_33,feature_34,feature_35,feature_36,feature_37,feature_38,feature_39,feature_40,feature_41,feature_42,feature_43,feature_44,feature_45,feature_46,feature_47,feature_48,feature_49,feature_50,feature_51,feature_52,feature_53,feature_54,feature_55,feature_56,feature_57,feature_58,feature_59,feature_60,feature_61,feature_62,feature_63,feature_64,feature_65,feature_66,feature_67,feature_68,feature_69,feature_70,feature_71,feature_72,feature_73,feature_74,feature_75,feature_76,feature_77,feature_78,feature_79
-1.6868976871883288,-1.284061350525104,-0.6760281979050319,-2.560116333879169,-1.0542366201483595,-1.5630230060538282,-1.1348619602983867,-1.4816059278373352,-2.300862832733115,-2.5789786282171594,0.5619187299321498,-0.5079851488991463,-2.6250766365899594,-0.9564100967957881,-0.7830005333264147,-1.1285635733952974,-1.6044913744652127,-1.5857777348864799,-0.5560634037933841,-3.398444411092978,-2.934864233576051,-1.7011630197860366,-2.4630077017415424,0.8716438231415624,-1.2691775348929488,-1.3390630658472096,-2.506236930266409,-2.350730947849562,-1.5467755467313848,-2.928642223252454,-1.925630095605385,-2.0450944819032424,-1.4486007576737547,-2.8111624435538585,-0.48910804907493244,-0.6917534319919246,-0.9235031012771856,-3.224904390972719,0.7617576830827564,-0.4142082386810122,-2.8045086549786946,-1.7749501933938456,-3.9939456765000148,-0.6433798159238779,-1.8323939539800236,-1.5966682909450414,-2.301639757518557,-2.8712494517385747,-1.2170562544903507,-1.7568265490022887,-2.328657888026818,-2.554101362632687,-3.667664612947985,0.46556864299020173,-2.385509033363888,-0.043294179023602816,-1.4254768178448887,-3.570224791315904,0.6346378199338625,-2.2006067589034237,2.0336103513933326,0.9024039894739782,-2.645409536433345,-2.6284347324465385,-0.7617591620034939,-2.069486920245,-0.9556902443807913,-4.2387873775602,-1.4579224742070995,-3.513334384090824,-1.1749701726665267,-1.0873378203137605,-2.757010539985342,-2.09036230689394,-1.1733007879192083,-2.0055155789111607,-1.3612573467718174,-2.550916220607456,-0.7934032119109405,-2.3551300199417393
-0.730267230574586,-0.5548600588315474,-2.5543311467791057,-0.5263354765323438,1.100919246745153,-0.8031877224067007,-0.6321881489835252,-1.47955553907043,-1.5315326171011532,0.8306106389912278,-3.078719581369397,1.1818536915386946,-1.3178507124367649,3.8130900111339017,1.7922311787630048,-3.0369519860182472,0.13990413413079006,0.13923543388072598,-1.044762799567885,0.9888516781126341,-1.3363801729872362,2.0008508915966536,0.30342668692114255,1.8451052203035982,2.238815750503467,-0.9880835646646956,-1.1966519240666762,-2.779582002262824,-0.024247496223185432,0.08729108360026273,-0.6515350341049759,-2.8486532407464678,-1.9569931708447004,-1.198307347064721,-0.40468458555558495,0.495038145134905,2.616216616713374,2.2764159859788515,2.5242576272675907,2.0108940965431388,-1.4586534347829156,-1.9063409364830277,1.3097571313579868,0.39206238957428885,-0.8221979652734038,-0.3582841685434612,0.5085810297531442,-2.3610658673146503,-1.7520761888132397,-1.1307505667858622,3.565798224721245,1.7990764070707599,-2.8702892997318616,3.5879130935419834,3.078944066526774,-0.8865259740723006,-1.2088254800318177,3.460960152684503,-0.05218593392324322,-2.074309014450471,-0.762719952479718,1.365249014074614,-1.9134699700394147,0.9683149369790492,1.4627423354941862,0.6375558710540786,0.2963418116620688,-0.25716809548838265,-1.7979110590525555,0.007141384913370595,-1.1750557679671194,1.7025829899966567,-0.43497636545645696,-0.5767432361453595,-1.9158237495618604,4.241570008659307,1.1670075020436128,0.05718937681596801,-0.5640264374990279,-0.8002180742929035
-1.2620454644775805,-0.7818417155706263,-0.7332579583010237,-0.8980638174183688,0.08859271841027232,-0.37374289386808607,-2.2398933062435544,-0.3476647413026281,-0.7441353402044472,0.844912303813974,3.5229151520696087,3.6535767986497145,3.1930043390588154,-1.5433398003603493,-1.6506722038630155,0.7002395986000512,-1.219590782448762,-0.09067902034308503,0.04977084652837451,-1.1964611867131516,3.033122476377255,4.535631506995836,2.895778197359177,2.285894724367488,-0.13718637434906272,1.3587604575961494,-0.2863283344589806,0.05795082340489041,0.9293452883487215,0.6790022240437805,1.4021014719882356,-0.7484654407430981,-0.6227671218747806,-0.47352736143625884,1.2653385570133975,1.6419423063903271,3.7092250196259453,2.027722094603126,-0.42625543301897106,-2.9414288967433198,0.08843812877006266,-1.7604574417340748,0.22297533461496838,1.4445667183742665,-0.4374574833167354,-0.5755523853367391,-0.8520114237873013,-0.03609789686554718,-0.3694734597632107,0.13598834251055636,-0.5515356178632066,2.0492745642721975,3.1085373007156174,0.8541959074303933,0.31186112659074816,-0.9663511171658389,-2.4491145513267742,3.542246962821204,1.7542113228619967,0.853174592193684,-0.40653633551180834,-0.8512028628766021,1.4512465437335216,-0.4626198887278659,-0.7998473519126384,3.2710451778525127,1.1359842302093894,0.48235911791078717,-0.0022840245981806603,2.7476235948152867,4.876751362122959,0.757935725886462,-0.8978847178073762,-1.8272906810199734,0.8938665807297094,2.7695150144834186,3.221231763497518,3.105321352342658,1.7084182562317773,0.3681890283465676
2.7064061430824244,-2.376647186373905,-0.932955319345085,-0.09534535162230064,-2.008676178178552,1.2412403568538553,-1.2319542707934146,-1.2485635856839765,-1.238890341670586,-1.6199090639777114,3.5771055110006915,2.2041688267689517,3.4993996452429883,0.7441264938464632,1.4504182690065053,1.2940793476835983,-0.4465150380943952,-0.24528829363373075,-0.5220810602124161,-0.14816855150014238,4.619810646458679,3.3829480720534977,1.7976887240548094,1.7174769295083663,1.7719431953235227,-2.116016833147047,2.453656624601445,0.19193321948962214,-1.207802679330246,-0.9564255374305131,3.444086218430707,-0.6839000997989376,0.31394774853651436,-0.11464260711569173,-2.7959680351289724,3.9594372953729686,3.204031209550638,1.6846803969632493,-0.16717721748018455,3.491757993875465,-0.12049283416040787,-1.3243669675436625,-0.47130132733360014,-2.50459172010806,0.957845509058558,-0.17413582029619487,1.2918319921847996,1.3927301004845858,-1.1225775096881858,-2.1289591996821775,-0.8666422483996197,-3.6153580625214596,1.9644214301685965,-2.810976933834492,-2.0549210563809583,-0.38000636580718156,-0.07629568969285813,-2.1213554699937873,0.22320131037873814,1.3169409253691295,-2.055514525130073,-4.005778100459967,-1.4344114075548826,-2.6862265298945447,-1.600280050700822,0.5340204319709183,-0.9005136188679971,-1.0173791104066594,0.45692573289929483,-1.812978977688325,0.6295183070260956,1.554873855473246,-0.6975991542537746,-0.42829068148629207,0.9783096879590688,-4.082884426302002,2.3537048358319916,-0.3278762056973123,0.2332907103490768,-0.025526529659584407
3.4483130394329184,0.05254841385871205,1.3728391899070274,-1.4781794994033441,-0.9763667950399713,1.6445708368834504,1.4557557110799852,0.055843982861547826,-0.30707963762120605,-2.8676815200979577,1.4660330649717463,1.6304318829139928,-2.1056249146732706,-1.2982733536103146,0.5788660690629612,3.420184579774135,0.0003440072664517846,-0.3723107948464424,0.12828491433095704,0.9640103527705907,5.44843196040619,-0.6553006874866381,-0.18690018735570968,-2.4364961935583156,1.9164871816703284,-1.6252955609431572,-1.9564419121178291,-0.737349656259709,1.050552714481512,2.030683150256003,1.8317549308927314,0.7459042914393218,0.27477121440792623,0.010714930316947266,-0.5733895501029581,3.0054861989803636,-1.3563524863835201,-0.6841885602360059,-1.6761572824180881,0.7964099984110518,0.2631810285661116,-0.7862506978538004,0.3181735160796519,3.1074111630435293,0.7830528686880927,-1.7475705192293567,1.7688422998439346,2.414803338648101,1.719162119914684,-0.9315448285059654,0.3468559369367171,-1.9002169187444866,-0.11763754386106981,-3.652774960402187,1.9768026525029825,0.12413380049542046,-0.9869837641091748,-2.5194266164828223,-1.5265830820940485,-1.128578780859092,-1.533875707386819,-1.5120763043064722,2.4001400174882415,1.1744017045406505,2.6926400190500424,-0.382170907677506,-3.741114455483541,-0.22120661267900357,4.15133288188179,0.3945338203746155,-4.612024717691515,-0.9502992647643554,-1.5211148599377424,-0.9430328439610769,-4.26129034180022,-0.06303598151906538,1.3993593041436645,-0.49377171336540315,-1.230929422462635,-0.5805796262519984
0.8717554093271228,0.9490204208547118,4.94199103611848,2.9905955354335583,0.4430656433492043,-0.7842212146040158,-0.1788249423843355,4.763948038853668,1.2105873780026704,0.670560752143642,-2.080307323143995,-2.8211667769847635,-1.007376027240523,-2.5609286202535353,-1.3342694255524483,-1.427074091219191,-0.10916417635253461,3.304662558520924,3.291548792467636,0.4040362419787691,-2.676642575516343,-4.591278545646492,-0.40877792273736246,-2.5677876101271147,-1.965583596726476,0.3787220071071747,-0.38108955952452533,2.86168950998227,3.409995088168288,0.5561397250861347,-1.6396349808324053,-0.9364849563067882,3.208114146521136,1.9034212636404533,0.10637290411119571,-0.8611159333290075,-2.9413220722957654,-1.1666542561603024,-2.139626386369017,-1.9206547013603887,-1.1005889195813388,0.7489965403200294,-1.5352887396115709,-1.0012880756667752,-1.0386962340387065,1.700614603608341,0.37202366958123073,0.622003560590914,0.1341255954474669,-0.08013697752118942,-1.2128324860403845,-0.020991189249531604,0.5732238034632368,2.0388562818675244,0.20977213742125406,-0.5908579310854855,1.078984612003775,0.4284342640169146,-1.7156736854789765,-0.6198561536735794,1.3382846076698787,-0.5650972368505337,3.3431170310578255,1.2250036184612856,-0.6233079469772566,-2.7996190403915415,-0.8705261263337022,0.8072140237861558,2.2789380163220265,1.221702865807128,-0.44861111105218116,0.32035589192172925,1.337099570949649,3.4871228222406603,1.0304118281825898,0.21472736210579257,-0.8121334964160213,-1.0539494932462434,-1.8373104957551392,0.449972092586113
-3.3116879708524625,-0.2615983837826465,2.8263641526605143,-0.26296982989187434,-0.42658047470637506,-1.3974540090425303,0.6035729929268385,0.9439027538129201,2.9938293949660886,-0.6057934866787175,-4.789390000544845,-3.8680877144026478,-0.8173750458962744,-1.4903580928412248,-2.376472555099156,-2.5408274051092787,-0.8157478855537261,1.5597139478265483,-1.8040219335925487,0.6511825758635887,-6.539006276559394,-6.192889456254444,-0.7002931288578366,-3.6573316683722132,-2.5240041362139305,1.1945244461333695,0.06768348681288776,1.1716215247173558,-2.416508488784969,-2.391185484466312,-2.4963313144949257,0.1731598637694715,1.477366564724293,1.7483576015627953,-0.734760912158358,-4.191943945890926,-4.151277571457483,-0.6570412115620979,-1.1169149986949365,-1.8833644055104874,1.7461345063541018,0.08758953130837281,0.14395844995232304,-3.9519798594043234,1.1289733512746125,-1.6730365244909973,-2.565908555366511,-2.0701039217914934,-0.8698527542902655,-1.1257340524847597,2.8551714837154747,2.0184944686442305,-1.807330969832128,3.259902506714797,1.8096676327474117,0.25303042450592267,2.280537043783796,1.45414220172051,-1.4880861875412228,-0.8612758972655961,0.5854722008111987,0.39939421799399644,2.7385273211076124,3.5180056142480534,0.136574805377569,2.4690257748144675,1.1647185570094358,2.710533454294873,-4.176051334092044,1.3974225358912562,0.0078592698455151,0.02989368726682901,4.126213267496844,3.513709769101007,1.6774457262681641,-2.964839940148962,-5.308615765693209,-0.039065335260711674,0.43010849404985696,-0.12196084761728437
2.767842867299034,2.386103478543894,-2.8024797029381383,-0.2693684361262709,0.5211569972384356,3.395558815426348,1.6571271992688679,-0.8644287741469072,0.22034692840751893,-0.40803649081436466,-1.1378671120566335,-3.228903044085316,-0.939111949463631,-1.758571951952064,-1.3367227132699833,3.037630837268086,1.5801573969687688,-1.8477808073578814,-0.7702976984635396,0.051901791599304,1.3528131359043416,-0.8810114138411191,-4.207913552073689,-1.6093528748220458,-2.0666597758326564,0.23269511975042553,0.5135785244848114,-2.1643683193678283,-2.698125624193849,-1.94284546134704,2.239313929322043,1.1226963208531033,-1.754053201278757,-1.1420724950390282,-0.24542006993391607,-3.050671461371627,-2.7805685882069815,-3.148524268935367,-1.5320557413578448,-3.8100672936415836,2.7995168846387393,0.9331920472947233,-0.7979963167141706,-0.40407831469317745,-2.6553150858002263,0.7194328373949935,-1.4363114749911372,-0.8442948471532137,-1.545842222750893,-0.7021018168799938,0.6144860158540565,-0.481873790645007,-1.6247173724958266,-2.1353360505663255,-0.9743585548063682,4.031058778949722,3.5621243374309235,1.7234097112102111,0.3337553389239524,2.6490024894569557,-0.24697432484647652,0.269354725202282,2.1573908761624097,2.0265073731875236,0.38673566679595933,2.2461267970396275,2.6231799652709213,2.446334822089984,-2.959938542817695,2.01761949202361,-0.9953919088752664,-0.43594539288704137,4.976659201602596,2.2326943375470445,0.9228454410454857,-1.334238445031581,-3.0548944564505436,1.0086895299708356,-1.864120852213443,-0.5540887971888049
4.703689801982442,1.1522645635667155,-1.6092035296762472,0.22473015968674015,1.2705358155944995,4.414250623786386,1.8305403107811609,-0.2606546134634124,0.04930483740960447,1.2147953588640208,0.7150367194336005,-1.3794158107719385,-1.729910822180025,0.8715793915556406,-1.387489178071698,5.408065100196178,1.3754917867558583,-1.8703392509628942,-0.7065472061922101,0.5642629555471741,-0.09021407694383773,-1.6558230413324222,-1.3842450670834925,-1.382626519276385,-3.0302954608594743,-0.03595032877178209,-1.1559735591481688,-2.568044445876841,0.9305901851547956,2.976882214164885,3.68837490416644,3.162790919559988,-0.836265720529179,0.22285722493223414,3.19703149790211,-1.7618870772557156,-2.542451675338917,-2.0905571845457245,-2.237437596703434,-0.743554224952484,1.972223349614519,0.7268254084506993,0.5237615582710986,2.8750811138792476,0.5853740590240629,2.6051369931486525,-0.3925725009442349,-0.14339049771895215,-0.7887425257869795,0.677841973374273,-1.8083229495086384,0.6080017331214325,-0.819661021916347,-1.3483571421974936,2.8768773168783905,0.8792920949106611,-1.0319229164195811,-2.3677938855304443,0.2286843821434701,-0.22257118220270525,0.10606123421816484,-1.3078018703477614,-2.2279160026101246,1.1638196618230403,0.672763074322474,-2.4154530126570286,2.9090610458852466,2.106099698146164,1.347574396208916,0.28126297816263235,1.1792310741048155,2.2588785741308555,1.8322825859458745,-1.018365739228038,-0.39700758931981805,2.3659842400731623,-0.3956397108058302,0.3140825736640938,-1.0974394588713374,0.6032883496971981
-1.6463060180262317,-0.09280855162330122,1.469862301126344,3.385941338876275,4.067678150661652,-1.8900817490065445,-0.7347357817552109,-0.9515373392831221,0.7159960456209444,1.8465341741390953,-1.0347018345251957,-0.870871746179791,0.12646139773828524,0.27809167891493203,-1.0766547746039483,-0.6226590099742814,0.6350805039505518,0.23391157236998983,0.5837876579813656,3.284567188884243,-1.0857480555597663,-1.496302480728326,1.65752859895462,1.3565778953868386,-0.8022910301516228,-1.5139638371533775,1.137172757383202,1.4116517075189685,-0.18626954426257034,-0.9978915514867677,-2.1265402484064517,1.2200696014855266,1.5736057079639179,0.9190004942167754,2.0523656390969567,0.8376743068509307,-1.996262449531953,-1.6869764962891562,-0.07246661602762751,1.3790546409629563,-0.7441471761439358,0.2979899749242208,0.19134337142457697,-0.5758669058674375,-0.9813996509313981,1.5207372849144092,-0.14550261754093663,0.03406143751152094,0.8307094797254927,1.4796664330482197,-0.951397052087819,-0.326414641779033,0.6143662684900372,-0.05669338987728886,2.735945518515346,-2.1384350664705543,-3.126815556296465,-1.3452664819638016,-0.08663935646282332,0.8506028926278112,0.6787931088937226,2.2535884654147535,-0.2355967113874549,-0.28486601428384617,2.1195049386955214,-0.49166187800852007,-0.6070926497038766,3.619804618699798,3.774845059088885,-0.7147260039500113,0.09180709497506784,2.1386909709960653,5.383177631058593,0.8239626520470558,1.311782228218304,0.18894059923705853,2.76447750762432,1.466603859008058,1.5481024973547204,4.571836355519984
